phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6513471,https://notendur.hi.is/~runson/ttfr/videos/vika11/3D_TUTORIAL_09/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6513471,2020-04-18T15:01:36+00:00,yes,2020-05-02T04:42:19+00:00,yes,Other
6513439,https://betasusgirisburasi4.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6513439,2020-04-18T14:49:39+00:00,yes,2020-05-02T20:20:15+00:00,yes,Other
6513437,https://betasusgirisburasi3.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6513437,2020-04-18T14:49:24+00:00,yes,2020-04-18T15:35:05+00:00,yes,Other
6513407,https://betasusgirisburasi.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6513407,2020-04-18T14:42:31+00:00,yes,2020-04-18T14:46:10+00:00,yes,Other
6513117,http://wengler-group.com/images/maintenance/harga-samsung-ace-2-i1860,http://www.phishtank.com/phish_detail.php?phish_id=6513117,2020-04-18T09:03:04+00:00,yes,2020-04-24T17:10:28+00:00,yes,Other
6513089,http://113.125.21.66/users/sign_in,http://www.phishtank.com/phish_detail.php?phish_id=6513089,2020-04-18T09:01:24+00:00,yes,2020-05-03T07:00:59+00:00,yes,Other
6513019,http://keypointtraining-my.sharepoint.com/personal/janeann_keypoint-training_com/_layouts/15/doc.aspx?sourcedoc={9af291d0-87c8-456b-8c74-dddd4a2e5852}&amp;action=default&amp;slrid=fa96499f-005f-a000-ea0b-8ce2d0a60e1c&amp;originalpath=ahr0chm6ly9rzxlwb2ludhryywluaw5nlw15lnnoyxjlcg9pbnquy29tlzpvoi9nl3blcnnvbmfsl2phbmvhbm5fa2v5cg9pbnqtdhjhaw5pbmdfy29tl0v0q1i4chjjadj0rmpivgqzvw91v0zjqnh1czlqvg4xqnjnevrdagvmtzr2chc_cnrpbwu9btfkdm1hbmkxmgc&amp;cid=4ec8b760-2666-4b1a-bfca-6de872ca2796,http://www.phishtank.com/phish_detail.php?phish_id=6513019,2020-04-18T08:00:35+00:00,yes,2020-05-04T20:21:09+00:00,yes,Other
6512967,http://bravobeveiliging-my.sharepoint.com/personal/r_bouman_bravobeveiliging_nl/_layouts/15/doc.aspx?sourcedoc={b08d0520-a8dd-42bb-9835-d7443040243b}&amp;action=default&amp;slrid=6da4499f-90c1-1000-2cd9-635a73663bb2&amp;originalpath=ahr0chm6ly9icmf2b2jldmvpbglnaw5nlw15lnnoyxjlcg9pbnquy29tlzpvoi9nl3blcnnvbmfsl3jfym91bwfux2jyyxzvymv2zwlsawdpbmdfbmwvrwlbrmpirgrxthrdburywfjeqkfkrhncagzsmzdlvxnnvunhy01nt3hjvfjhqt9ydgltzt1obevty01yatewzw&amp;cid=69b5ce36-07cd-492f-bbb2-469847146292,http://www.phishtank.com/phish_detail.php?phish_id=6512967,2020-04-18T07:01:25+00:00,yes,2020-05-23T10:18:59+00:00,yes,Other
6512606,http://nihmt.com/examination/admitpanel/filemanager/5365678587,http://www.phishtank.com/phish_detail.php?phish_id=6512606,2020-04-18T02:08:01+00:00,yes,2020-04-18T02:24:20+00:00,yes,Other
6512347,https://globalnetinternet.com/online_islemler_web/connect/new/Netflix/STORE/US-EN969,http://www.phishtank.com/phish_detail.php?phish_id=6512347,2020-04-17T22:00:32+00:00,yes,2020-04-17T23:29:31+00:00,yes,Other
6512346,https://globalnetinternet.com/online_islemler_web/connect/new/Netflix/STORE/US-EN167/,http://www.phishtank.com/phish_detail.php?phish_id=6512346,2020-04-17T22:00:28+00:00,yes,2020-04-17T23:29:31+00:00,yes,Other
6512345,https://globalnetinternet.com/online_islemler_web/connect/new/Netflix,http://www.phishtank.com/phish_detail.php?phish_id=6512345,2020-04-17T22:00:26+00:00,yes,2020-04-17T23:28:21+00:00,yes,Other
6512270,https://fixertawa.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6512270,2020-04-17T20:37:50+00:00,yes,2020-04-17T23:17:51+00:00,yes,Other
6512181,http://hostpoint.ch.1200028f.net2care.com/ar2/,http://www.phishtank.com/phish_detail.php?phish_id=6512181,2020-04-17T19:05:32+00:00,yes,2020-04-17T23:01:25+00:00,yes,Other
6512112,https://betasusgirisadresimiz.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6512112,2020-04-17T18:09:47+00:00,yes,2020-05-23T10:17:42+00:00,yes,Other
6512107,https://firebasestorage.googleapis.com/v0/b/office365user7856876769.appspot.com/o/securedata%2Findex.html?alt=media&token=bd6d2063-1889-4e6b-81f5-c8fdde508797#janicewilliams@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6512107,2020-04-17T18:05:57+00:00,yes,2020-04-17T22:47:15+00:00,yes,Other
6511743,https://noreply-netelle.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=6511743,2020-04-17T15:27:08+00:00,yes,2020-04-17T21:47:18+00:00,yes,PayPal
6511741,https://betasusgirisadresi.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6511741,2020-04-17T15:25:05+00:00,yes,2020-04-17T15:43:00+00:00,yes,Other
6511606,https://hosting2042037.online.pro,http://www.phishtank.com/phish_detail.php?phish_id=6511606,2020-04-17T14:48:30+00:00,yes,2020-04-17T21:23:07+00:00,yes,Other
6511593,http://sonofabridge.com.net2care.com/https//admin.hostpoint.ch,http://www.phishtank.com/phish_detail.php?phish_id=6511593,2020-04-17T14:39:31+00:00,yes,2020-04-17T21:21:54+00:00,yes,Other
6511452,https://www.alquileres.com.py/paginator/Dropbox/wp-incllude/,http://www.phishtank.com/phish_detail.php?phish_id=6511452,2020-04-17T14:04:19+00:00,yes,2020-04-17T20:53:18+00:00,yes,Other
6511102,http://joul.co.kr/jp/css/vie/R/Relief.html?cron=dac99da4dd8b39303f50c93443d1a6fd,http://www.phishtank.com/phish_detail.php?phish_id=6511102,2020-04-17T09:42:49+00:00,yes,2020-04-17T19:53:00+00:00,yes,Other
6511101,http://joul.co.kr/jp/css/vie/R,http://www.phishtank.com/phish_detail.php?phish_id=6511101,2020-04-17T09:42:46+00:00,yes,2020-04-17T10:37:16+00:00,yes,Other
6511042,http://ch.net2care.com/ar2/,http://www.phishtank.com/phish_detail.php?phish_id=6511042,2020-04-17T08:10:39+00:00,yes,2020-04-17T19:45:34+00:00,yes,Other
6511033,http://ch.tcorner.fr/https//admin.hostpoint.ch/,http://www.phishtank.com/phish_detail.php?phish_id=6511033,2020-04-17T08:06:31+00:00,yes,2020-04-17T19:44:20+00:00,yes,Other
6510979,https://vzrew.creatorlink.net/,http://www.phishtank.com/phish_detail.php?phish_id=6510979,2020-04-17T07:23:38+00:00,yes,2020-05-28T06:57:20+00:00,yes,Other
6510862,http://duffelbagadventures.com/mls/bbva-compass-stadium-houston-dynamo/,http://www.phishtank.com/phish_detail.php?phish_id=6510862,2020-04-17T06:00:38+00:00,yes,2020-04-17T19:23:18+00:00,yes,Other
6510861,http://duffelbagadventures.com/mls/bbva-compass-stadium-houston-dynamo,http://www.phishtank.com/phish_detail.php?phish_id=6510861,2020-04-17T06:00:37+00:00,yes,2020-04-17T19:23:18+00:00,yes,Other
6510706,https://globalnetinternet.com/online_islemler_web/connect/new/Netflix/STORE/US-EN969/,http://www.phishtank.com/phish_detail.php?phish_id=6510706,2020-04-17T02:11:50+00:00,yes,2020-04-17T18:58:16+00:00,yes,Other
6510659,http://huntingtononline.ddns.info/suntrust/,http://www.phishtank.com/phish_detail.php?phish_id=6510659,2020-04-17T02:09:14+00:00,yes,2020-04-17T18:48:10+00:00,yes,Other
6510078,https://uk0qx.codesandbox.io/,http://www.phishtank.com/phish_detail.php?phish_id=6510078,2020-04-16T18:57:25+00:00,yes,2020-05-01T07:00:50+00:00,yes,Other
6510069,https://rekapuolam.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=6510069,2020-04-16T18:41:47+00:00,yes,2020-04-17T16:48:49+00:00,yes,Other
6510028,https://sconsumer.e-pagos.cl/eftPP/,http://www.phishtank.com/phish_detail.php?phish_id=6510028,2020-04-16T18:02:11+00:00,yes,2020-05-01T07:00:44+00:00,yes,"Banco Santander, S.A."
6509852,https://x2mqj8a.app.link/gzNQm1fEI5?platform=hootsuite,http://www.phishtank.com/phish_detail.php?phish_id=6509852,2020-04-16T16:32:11+00:00,yes,2020-04-17T16:16:42+00:00,yes,PayPal
6509824,http://rotseezunft.ch.tcorner.fr/https//admin.hostpoint.ch/8222418a3657f8353bd4dfcab8451298/,http://www.phishtank.com/phish_detail.php?phish_id=6509824,2020-04-16T16:14:32+00:00,yes,2020-04-17T16:12:51+00:00,yes,Other
6509752,https://betasus33.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6509752,2020-04-16T15:43:04+00:00,yes,2020-04-16T16:33:12+00:00,yes,Other
6509706,https://www.jabezrealtyservices.com/wp-admin/Redirect/red.html,http://www.phishtank.com/phish_detail.php?phish_id=6509706,2020-04-16T15:22:21+00:00,yes,2020-04-17T15:54:37+00:00,yes,Other
6509362,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&amp;token=158cbd55-4c67-4ef6-b13f-d69aba854f3a#vid@yorku.ca,http://www.phishtank.com/phish_detail.php?phish_id=6509362,2020-04-16T13:13:35+00:00,yes,2020-04-17T14:52:54+00:00,yes,Other
6509318,https://betasus31.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6509318,2020-04-16T12:47:11+00:00,yes,2020-04-16T13:20:33+00:00,yes,Other
6509076,http://rencon.ch.net2care.com/https//admin.hostpoint.ch/024b107bf11224c40000,http://www.phishtank.com/phish_detail.php?phish_id=6509076,2020-04-16T09:22:33+00:00,yes,2020-04-17T14:09:01+00:00,yes,Other
6508952,https://cingular-oac.qpass.com/oac/html/signin.do,http://www.phishtank.com/phish_detail.php?phish_id=6508952,2020-04-16T09:03:22+00:00,yes,2020-05-09T13:19:41+00:00,yes,Other
6508895,http://spontan.ch.net2care.com/https//admin.hostpoint.ch/bd2658fa4bbebca8b225419a25d152b0/,http://www.phishtank.com/phish_detail.php?phish_id=6508895,2020-04-16T08:46:34+00:00,yes,2020-04-17T13:47:09+00:00,yes,Other
6508808,http://sonofabridge.com.net2care.com/https//admin.hostpoint.ch/,http://www.phishtank.com/phish_detail.php?phish_id=6508808,2020-04-16T06:55:47+00:00,yes,2020-04-17T13:38:10+00:00,yes,Other
6508760,http://codeblue.ch.net2care.com/https//admin.hostpoint.ch/,http://www.phishtank.com/phish_detail.php?phish_id=6508760,2020-04-16T06:28:17+00:00,yes,2020-04-17T13:34:19+00:00,yes,Other
6508748,http://schaaf.ch.net2care.com/https//admin.hostpoint.ch/431abc189a39f5b6059cd5d279f83901/,http://www.phishtank.com/phish_detail.php?phish_id=6508748,2020-04-16T06:07:13+00:00,yes,2020-04-17T13:33:01+00:00,yes,Other
6508738,https://yakutcement.ru/wp-content/plugins/Spotify-En/Spotify/,http://www.phishtank.com/phish_detail.php?phish_id=6508738,2020-04-16T05:55:54+00:00,yes,2020-04-17T13:31:44+00:00,yes,Other
6508731,http://heppler.ch.net2care.com/https//admin.hostpoint.ch/a7759c7e6734e26f4b78cf6526eb95cf/,http://www.phishtank.com/phish_detail.php?phish_id=6508731,2020-04-16T05:50:07+00:00,yes,2020-04-17T13:30:25+00:00,yes,Other
6508460,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?userid=,http://www.phishtank.com/phish_detail.php?phish_id=6508460,2020-04-16T02:07:14+00:00,yes,2020-04-17T12:46:36+00:00,yes,Other
6508204,https://betasus30.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6508204,2020-04-15T23:59:56+00:00,yes,2020-04-16T00:05:04+00:00,yes,Other
6508069,https://betasus23.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6508069,2020-04-15T21:04:55+00:00,yes,2020-04-15T21:14:30+00:00,yes,Other
6508034,https://hosting2086464.online.pro,http://www.phishtank.com/phish_detail.php?phish_id=6508034,2020-04-15T20:51:38+00:00,yes,2020-04-17T11:51:25+00:00,yes,"PKO Polish Bank"
6508029,https://observatoriodeourofino.com.br/2019/06/28/sicoob-credivass-promove-o-dia-de-cooperar-em-ouro-fino/,http://www.phishtank.com/phish_detail.php?phish_id=6508029,2020-04-15T20:45:59+00:00,yes,2020-04-15T20:47:38+00:00,yes,Other
6507954,https://hannetjiefaurie1.creatorlink.net/,http://www.phishtank.com/phish_detail.php?phish_id=6507954,2020-04-15T20:16:23+00:00,yes,2020-05-01T07:25:22+00:00,yes,Other
6507859,https://daressalaamtextilemills.com,http://www.phishtank.com/phish_detail.php?phish_id=6507859,2020-04-15T19:31:21+00:00,yes,2020-05-23T10:17:42+00:00,yes,Other
6507604,https://cloud1.directnutrisciences.com/~dynawhey/includes/js/es_api_help.php?es=ser22,http://www.phishtank.com/phish_detail.php?phish_id=6507604,2020-04-15T17:39:17+00:00,yes,2020-05-20T13:43:47+00:00,yes,Other
6507449,https://hosting2024700.online.pro,http://www.phishtank.com/phish_detail.php?phish_id=6507449,2020-04-15T16:22:46+00:00,yes,2020-04-15T20:09:54+00:00,yes,Other
6507445,https://storage.cloud.google.com/prprhrhprc.appspot.com/index.htm#oncall-infra@eqiom.com,http://www.phishtank.com/phish_detail.php?phish_id=6507445,2020-04-15T16:17:32+00:00,yes,2020-04-21T23:47:17+00:00,yes,Microsoft
6507391,https://betasusturkiyee.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6507391,2020-04-15T15:56:18+00:00,yes,2020-04-15T16:23:45+00:00,yes,Other
6507244,https://puntaarenas.cl/inspecciones/css/.amz,http://www.phishtank.com/phish_detail.php?phish_id=6507244,2020-04-15T15:01:14+00:00,yes,2020-05-23T10:16:23+00:00,yes,Other
6506959,http://e-leclerc.fr-epicerie.club/,http://www.phishtank.com/phish_detail.php?phish_id=6506959,2020-04-15T13:34:17+00:00,yes,2020-06-01T01:00:06+00:00,yes,Other
6506823,https://betasusturkiye.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6506823,2020-04-15T12:00:48+00:00,yes,2020-04-15T12:18:06+00:00,yes,Other
6506755,http://173.212.239.242/,http://www.phishtank.com/phish_detail.php?phish_id=6506755,2020-04-15T11:01:15+00:00,yes,2020-06-05T22:18:36+00:00,yes,Other
6506626,https://share.hsforms.com/1OWoQghkBQDO-dfBLtGExeQ4g63f,http://www.phishtank.com/phish_detail.php?phish_id=6506626,2020-04-15T07:53:56+00:00,yes,2020-04-17T09:17:52+00:00,yes,Microsoft
6506390,https://hindmovie.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6506390,2020-04-15T05:01:50+00:00,yes,2020-04-28T01:02:05+00:00,yes,Other
6506379,http://millenniaco-my.sharepoint.com/personal/vgibbs_mhmltd_com/_layouts/15/doc.aspx?sourcedoc={ec69f793-5e80-4ab9-ab2a-66e49de9b392}&amp;action=default&amp;slrid=dca0489f-f03b-b000-9fd0-1e171e182306&amp;originalpath=ahr0chm6ly9tawxszw5uawfjby1tes5zagfyzxbvaw50lmnvbs86bzovzy9wzxjzb25hbc92z2liynnfbwhtbhrkx2nvbs9fcfazywv5qvhybetxexbtnuozchm1suiwaw1pnk90znrqcdrpsnpmqmu0uhlrp3j0aw1lpujzclb1vkrnmtbn&amp;cid=0e1475ff-8901-48a8-aeae-660a9e5b5547,http://www.phishtank.com/phish_detail.php?phish_id=6506379,2020-04-15T05:01:23+00:00,yes,2020-05-06T00:27:33+00:00,yes,Other
6506361,http://keypointtraining-my.sharepoint.com/personal/janeann_keypoint-training_com/_layouts/15/doc.aspx?sourcedoc={9af291d0-87c8-456b-8c74-dddd4a2e5852}&amp;action=default&amp;slrid=5e9d489f-500f-a000-704a-3a9b1d01a72a&amp;originalpath=ahr0chm6ly9rzxlwb2ludhryywluaw5nlw15lnnoyxjlcg9pbnquy29tlzpvoi9nl3blcnnvbmfsl2phbmvhbm5fa2v5cg9pbnqtdhjhaw5pbmdfy29tl0v0q1i4chjjadj0rmpivgqzvw91v0zjqnh1czlqvg4xqnjnevrdagvmtzr2chc_cnrpbwu9mdhmru1ramcxmgc&amp;cid=7363f9cd-6bf7-4ad7-bc74-c042e1b12064,http://www.phishtank.com/phish_detail.php?phish_id=6506361,2020-04-15T05:00:24+00:00,yes,2020-04-20T01:48:30+00:00,yes,Other
6506300,http://notariagalvez.com/,http://www.phishtank.com/phish_detail.php?phish_id=6506300,2020-04-15T04:12:52+00:00,yes,2020-08-03T12:35:23+00:00,yes,Other
6506145,http://ghorana.com/wap/english%20newchn/newchn/,http://www.phishtank.com/phish_detail.php?phish_id=6506145,2020-04-15T02:16:48+00:00,yes,2020-04-15T02:43:09+00:00,yes,Other
6506144,http://ghorana.com/wap/english%20newchn/newchn,http://www.phishtank.com/phish_detail.php?phish_id=6506144,2020-04-15T02:16:47+00:00,yes,2020-04-15T02:43:09+00:00,yes,Other
6505946,http://gabungg-gruppwhattsapp18.ftp1.biz/,http://www.phishtank.com/phish_detail.php?phish_id=6505946,2020-04-15T02:03:48+00:00,yes,2020-04-15T02:12:33+00:00,yes,Other
6505918,http://www.therockacc.org/wp-admin/css/LOGINONLINE/emalpas_error.php,http://www.phishtank.com/phish_detail.php?phish_id=6505918,2020-04-15T02:02:13+00:00,yes,2020-04-15T02:07:39+00:00,yes,Other
6505903,https://dowwr.com/.sharepointdrvedrve/commmon/oauths/owa/enclosed_document/enclosed_document/jj.5drivezip/,http://www.phishtank.com/phish_detail.php?phish_id=6505903,2020-04-15T02:01:52+00:00,yes,2020-05-02T19:58:00+00:00,yes,Other
6505844,http://ken.kulaklikdergisi.com/index.php?email=sales@optimus.co.th,http://www.phishtank.com/phish_detail.php?phish_id=6505844,2020-04-15T01:04:09+00:00,yes,2020-04-21T15:41:00+00:00,yes,Other
6505650,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/xzrdzcdruerp.appspot.com/index.html&followup=https://storage.cloud.google.com/xzrdzcdruerp.appspot.com/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6505650,2020-04-14T21:24:24+00:00,yes,2020-06-09T07:14:49+00:00,yes,Other
6505649,https://storage.cloud.google.com/xzrdzcdruerp.appspot.com/index.html#Ricardo.Rodriguez@cgexchange.org,http://www.phishtank.com/phish_detail.php?phish_id=6505649,2020-04-14T21:24:23+00:00,yes,2020-05-26T08:23:23+00:00,yes,Other
6505223,https://forms.office.com/Pages/ResponsePage.aspx?id=Ihle7-A1oEi7afvzYwHAwS5XiqgZ8mFKm8p-86mqnr9UNDhLN1lQTEYzQVc1Tlk5MFozWVAwTkNKMy4u,http://www.phishtank.com/phish_detail.php?phish_id=6505223,2020-04-14T17:39:58+00:00,yes,2020-05-02T20:31:21+00:00,yes,Microsoft
6505065,https://hosting2021623.online.pro,http://www.phishtank.com/phish_detail.php?phish_id=6505065,2020-04-14T16:11:41+00:00,yes,2020-04-15T01:20:15+00:00,yes,Other
6504990,http://ideonpackaging-my.sharepoint.com/personal/chasem_ideonpackaging_com/_layouts/15/doc.aspx?sourcedoc={efe0bf70-91fe-4df4-9b7f-a1f8f457789a}&amp;action=default&amp;slrid=d72f489f-7076-a000-8e05-39f06a9d91f0&amp;originalpath=ahr0chm6ly9pzgvvbnbhy2thz2luzy1tes5zagfyzxbvaw50lmnvbs86bzovcc9jagfzzw0vrw5dxzrpxy1rzljobtmtac1qulhlsm9cv0xqz2jfq0gtq3lnmu5eodvftfz0dz9ydgltzt14n3n3elr6zjewzw&amp;cid=91960fc1-0435-43d2-992b-254ce1fc9592,http://www.phishtank.com/phish_detail.php?phish_id=6504990,2020-04-14T15:32:56+00:00,yes,2020-05-26T14:13:48+00:00,yes,Other
6504966,http://eternityflooringcom-my.sharepoint.com/personal/selena_eternityflooring_com/_layouts/15/doc.aspx?sourcedoc={29a0efff-8f51-40d9-bcd9-4bcf8ae74f33}&amp;action=default&amp;slrid=6b27489f-b027-a000-cb27-3003139f9096&amp;originalpath=ahr0chm6ly9ldgvybml0ewzsb29yaw5ny29tlw15lnnoyxjlcg9pbnquy29tlzpvoi9nl3blcnnvbmfsl3nlbgvuyv9ldgvybml0ewzsb29yaw5nx2nvbs9fdl92b0nsumo5bef2tmxmejryblr6tujpogm4v1nqd3pvbetjlw41q3u3ukrbp3j0aw1lpv91atzqq2pmmtbn&amp;cid=1ad0104b-547c-477b-be5a-854c21f3580b,http://www.phishtank.com/phish_detail.php?phish_id=6504966,2020-04-14T15:30:37+00:00,yes,2020-05-06T23:00:21+00:00,yes,Other
6504843,http://bbfunding-my.sharepoint.com/personal/accounting_bluebridgefunding_com/_layouts/15/doc.aspx?sourcedoc={f0763374-6329-450f-94a4-11512ab3e2fe}&amp;action=default&amp;slrid=7927489f-2081-0000-4704-eb1a7ea7761d&amp;originalpath=ahr0chm6ly9iymz1bmrpbmctbxkuc2hhcmvwb2ludc5jb20vom86l2cvcgvyc29uywwvywnjb3vudgluz19ibhvlynjpzgdlznvuzgluz19jb20vrw5remr2qxbzdzlgbetrulvtcxo0djrcttnvrxnuvhjrm1fjae9qemetamxrqt9ydgltzt0zeg04whlqzjewzw&amp;cid=69a9adbf-9a76-4925-abca-a25903c1383e,http://www.phishtank.com/phish_detail.php?phish_id=6504843,2020-04-14T15:15:24+00:00,yes,2020-04-27T07:36:52+00:00,yes,Other
6504830,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&id=6958c7f5eb3f9b9623319106debb1d5f6958c7f5eb3f9b9623319106debb1d5f&session=6958c7f5eb3f9b9623319106debb1d5f6958c7f5eb3f9b9623319106debb1d5f,http://www.phishtank.com/phish_detail.php?phish_id=6504830,2020-04-14T15:14:24+00:00,yes,2020-04-14T15:44:12+00:00,yes,Other
6504752,http://osun.cz/cache/c/comcast.php,http://www.phishtank.com/phish_detail.php?phish_id=6504752,2020-04-14T15:09:17+00:00,yes,2020-04-14T15:26:35+00:00,yes,Other
6504272,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&amp;token=158cbd55-4c67-4ef6-b13f-d69aba854f3a#fgsnews@yorku.ca,http://www.phishtank.com/phish_detail.php?phish_id=6504272,2020-04-14T12:49:21+00:00,yes,2020-04-14T12:50:34+00:00,yes,Other
6504241,https://aaekt.app.link/2p7GEkn8E5?platform=hootsuite,http://www.phishtank.com/phish_detail.php?phish_id=6504241,2020-04-14T12:21:30+00:00,yes,2020-05-02T10:19:39+00:00,yes,Other
6504118,http://mitrasolusiseragam.com/wellsfargo.com-update/wells-fargo-security-update/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6504118,2020-04-14T10:02:22+00:00,yes,2020-04-14T10:07:11+00:00,yes,Other
6504040,https://onedrive.live.com/?authkey=!AIwjcwhMIdrycfE&amp;cid=6FF30EC047BF7F90&amp;id=6FF30EC047BF7F90!1118&amp;parId=root&amp;o=OneUp,http://www.phishtank.com/phish_detail.php?phish_id=6504040,2020-04-14T09:19:45+00:00,yes,2020-05-15T12:56:13+00:00,yes,Other
6504015,http://pgrimard.magix.net/,http://www.phishtank.com/phish_detail.php?phish_id=6504015,2020-04-14T09:14:57+00:00,yes,2020-05-26T08:44:06+00:00,yes,Other
6503787,https://stateagencybe.tumblr.com,http://www.phishtank.com/phish_detail.php?phish_id=6503787,2020-04-14T08:25:34+00:00,yes,2020-05-06T09:09:44+00:00,yes,Other
6503435,https://betterbodynet.acemlnc.com/lt.php?s=8d6a9b65e79a737eec294002e5cafd61&i=4A12A4A11,http://www.phishtank.com/phish_detail.php?phish_id=6503435,2020-04-14T00:58:44+00:00,yes,2020-05-20T15:48:42+00:00,yes,PayPal
6503311,https://pphwm.app.link/v5ohNm4CE5?platform=hootsuite,http://www.phishtank.com/phish_detail.php?phish_id=6503311,2020-04-13T22:42:05+00:00,yes,2020-04-20T01:50:46+00:00,yes,PayPal
6502691,https://betasussgiris.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6502691,2020-04-13T15:58:40+00:00,yes,2020-04-13T16:03:06+00:00,yes,Other
6502689,https://betasusturkeygiris.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6502689,2020-04-13T15:58:30+00:00,yes,2020-04-13T16:03:06+00:00,yes,Other
6502084,https://servicefacture.blogspot.com/2020/04/blog-post_10.html,http://www.phishtank.com/phish_detail.php?phish_id=6502084,2020-04-13T07:35:24+00:00,yes,2020-04-13T07:37:04+00:00,yes,Other
6501362,https://betasuus1.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6501362,2020-04-12T17:58:10+00:00,yes,2020-04-12T19:27:02+00:00,yes,Other
6500891,https://betasus-giir.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6500891,2020-04-12T11:45:39+00:00,yes,2020-04-12T12:03:18+00:00,yes,Other
6500776,https://betasusgiir.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6500776,2020-04-12T08:10:48+00:00,yes,2020-04-12T08:22:23+00:00,yes,Other
6500557,http://expeditions-of-e.com/rna/Ourtime/ourtime.php,http://www.phishtank.com/phish_detail.php?phish_id=6500557,2020-04-12T02:06:14+00:00,yes,2020-04-12T02:16:38+00:00,yes,Other
6500526,http://www.joinngrubwa.itsaol.com/,http://www.phishtank.com/phish_detail.php?phish_id=6500526,2020-04-12T02:04:10+00:00,yes,2020-04-12T02:11:38+00:00,yes,Other
6500330,http://sindicombustiveis.com.br/bancos-projetam-alta-para-o-preco-do-petroleo/,http://www.phishtank.com/phish_detail.php?phish_id=6500330,2020-04-12T00:02:57+00:00,yes,2020-05-20T10:54:37+00:00,yes,Other
6500219,http://tr.im/AlertaslBCP,http://www.phishtank.com/phish_detail.php?phish_id=6500219,2020-04-11T22:45:37+00:00,yes,2020-04-11T22:46:16+00:00,yes,Other
6499445,https://globalnetinternet.com/js/Netflix/refund/,http://www.phishtank.com/phish_detail.php?phish_id=6499445,2020-04-11T11:12:12+00:00,yes,2020-04-11T11:14:12+00:00,yes,Other
6499444,https://globalnetinternet.com/js/Netflix/STORE/CH-EN983/,http://www.phishtank.com/phish_detail.php?phish_id=6499444,2020-04-11T11:12:10+00:00,yes,2020-04-11T11:14:12+00:00,yes,Other
6498991,https://kinstationery.com/4tr/login.php?email=nobody@mycraftmail.com&amp;ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18,http://www.phishtank.com/phish_detail.php?phish_id=6498991,2020-04-11T02:18:55+00:00,yes,2020-04-11T02:33:48+00:00,yes,Other
6498953,http://www.cashflowfxonline.com/wp-content/themes/twentytwenty/inc/toda,http://www.phishtank.com/phish_detail.php?phish_id=6498953,2020-04-11T02:16:42+00:00,yes,2020-04-19T14:01:39+00:00,yes,Other
6498954,http://www.cashflowfxonline.com/wp-content/themes/twentytwenty/inc/toda/,http://www.phishtank.com/phish_detail.php?phish_id=6498954,2020-04-11T02:16:42+00:00,yes,2020-04-29T09:15:17+00:00,yes,Other
